geoid,county_state,year,population,median_income,median_monthly_rent_cost,median_monthly_home_cost,prop_female,prop_male,prop_white,prop_black,prop_native,prop_asian,prop_hawaiin_islander,prop_other_race,prop_multi_racial,prop_highschool,prop_GED,prop_some_college,prop_college_no_degree,prop_associates,prop_bachelors,prop_masters,prop_professional,prop_doctoral,prop_poverty
34,New Jersey,2018,8908520,81740,1336,1868,0.5116600737271736,0.48833992627282646,0.6686339594006636,0.13559996497734753,0.00237199894034025,0.097458724906045,3.2654133346504243e-4,0.06783775531738157,0.02777105512475697,0.2394210406668473,0.02384184947981522,0.05138140480184734,0.113114317857612,0.06612327226447563,0.24806280832728655,0.1142873207595824,0.02855858139678794,0.01705588227833355,0.09521730792291926
35,New Mexico,2018,2095428,47169,830,751,0.5038526735349532,0.4961473264650468,0.7635375684585679,0.02198309844098675,0.0957603888083962,0.01629977264787909,0.00117637065076919,0.06917966162521451,0.03206313936818635,0.21417512836388208,0.04705181361416073,0.06148123412880229,0.17472172235278835,0.08011473503703898,0.15653933939106843,0.08405760472607822,0.01738039550124569,0.01856149147076452,0.1946895322501327
36,New York,2018,19542209,67844,1274,1410,0.5143172913563661,0.4856827086436339,0.6332754398440832,0.15705793546676325,0.00431435361273641,0.08525714774619389,4.8223821575135137e-4,0.08647154474706518,0.03314134036740678,0.21969358141468512,0.03971981978509462,0.04641947616439991,0.10594292434003448,0.08729835113118505,0.2082137640929576,0.11836808073056682,0.03014223677682749,0.01566754140091424,0.13611988382547263
37,North Carolina,2018,10383620,53855,900,917,0.5134409772314472,0.4865590227685528,0.6836314310423532,0.2140422126387522,0.01163804145375119,0.02953517174164694,9.8404987855873e-4,0.03145627440141299,0.0287128188435247,0.21187714583089276,0.04189974182444062,0.06140652738102747,0.14938714281208604,0.09870484180551677,0.20482237476457812,0.082372168179073793,0.01782053419361815,0.01415628857989925,0.14037747498101813
38,North Dakota,2018,760077,63837,808,861,0.48528635914519186,0.5147136408548081,0.8573960269814769,0.03407023235803741,0.05429713042231247,0.01808895677674761,4.460074439826491e-4,0.01258951395713855,0.02311213206030441,0.2225792215727896,0.03600789969227943,0.0626044622478179,0.15595701896445338,0.1491975502167623,0.2209837073838959,0.05361646554667827,0.01389834637634565,0.00825913227192034,0.10679937176840136
39,Ohio,2018,11689442,56111,797,931,0.509634848267351,0.490365151732649,0.8102131821176751,0.12372754832950963,0.00219616984283766,0.02324850065554883,3.616939114801203e-4,0.00959293009880197,0.03065997504414667,0.2874149670457398,0.03972587636655378,0.06953451679231497,0.1345656272832995,0.086051076144554,0.17827429430667738,0.08232093170143147,0.01777381062870661,0.01135313350446335,0.13893951438018204
40,Oklahoma,2018,3943079,51924,808,775,0.5054433350181419,0.4945566649818581,0.7217471422713062,0.07295821361935685,0.07790434835315245,0.02147915372732831,9.786768157574322e-4,0.02790027793001357,0.07703218728308513,0.26354792678208,0.04974012631475606,0.07771667038015227,0.1577005483559102,0.079529055883676,0.16665433099160035,0.06423384144809832,0.01582941947290491,0.00951713310218962,0.15606399641100574
41,Oregon,2018,4190713,63426,1130,1284,0.5036780137413371,0.4963219862586629,0.8387553621543637,0.01957805270845319,0.01170469082468782,0.04550061051663524,0.00447608795925657,0.03292351444730288,0.04706168138930058,0.18114639714399908,0.04098320676877638,0.08026405814969617,0.1719368780441542,0.09128499718870878,0.21040313238810723,0.0902153516823715,0.02217194263611053,0.01678069896151579,0.12559012064256472
42,Pennsylvania,2018,12807060,60905,927,1012,0.5102997877733063,0.4897002122266937,0.8008148630520978,0.11153270149433205,0.00167235883957754,0.03552938769709832,3.9103432013280173e-4,0.02401581627633508,0.02604383832042639,0.3070657627047792,0.03914070033143119,0.05545054842185229,0.10380052446866336,0.08601190466263915,0.19158393116245953,0.0898709863121617,0.02136864597053329,0.01541998350793201,0.12246812974019688
44,Rhode Island,2018,1057315,64340,998,1502,0.5120659406137243,0.4879340593862756,0.8065760913256693,0.06691383362574067,0.00410568279084284,0.03410904035221292,8.351342788100046e-4,0.05650444758657542,0.03095577004014886,0.2388472988207022,0.04548835890616246,0.06505376707011658,0.11483269091866424,0.0831664855304815,0.1991467473116465,0.10537670701165797,0.02273540391119151,0.01655472225409919,0.12907919474179733
45,South Carolina,2018,5084127,52306,892,828,0.514428534141653,0.485571465858347,0.6702637443950554,0.26624020210352733,0.00465605992926612,0.01592584134896708,7.87549170191854e-4,0.0182882921689407,0.02383831088405148,0.25271944003401714,0.04611329604235537,0.05784578028293229,0.14293020039486248,0.10156985758893354,0.17957624582838802,0.07680490671767332,0.01559005313033755,0.01131471456939515,0.1527305503974515
46,South Dakota,2018,882235,56274,734,870,0.4952920707067845,0.5047079292932155,0.8397649152436709,0.02160082064302595,0.08848889468225586,0.01702834278848606,5.780772696617114e-5,0.00655380935918434,0.0265054095564107,0.2610362872094021,0.04866775328129021,0.06149609676589174,0.13743330187869948,0.12153727374109977,0.20235566612335937,0.06342283606416746,0.01717594578364931,0.00939864459123273,0.13095203180595458
47,Tennessee,2018,6770010,52375,861,841,0.5122324782385845,0.4877675217614154,0.7733501132199214,0.16806489207549177,0.00282658371257944,0.01758431671445094,8.115202193202078e-4,0.01494133686656297,0.02242123719167327,0.26146504617823174,0.0568259121280859,0.06490745283756783,0.14523867857058975,0.07500092117281784,0.17273143147239187,0.07085510479499002,0.01855231281175774,0.0126884821937833,0.15311434340656305
48,Texas,2018,28701845,60629,1046,1075,0.5035098266330962,0.49649017336690376,0.7351118368871409,0.1228850270775276,0.00522604034688362,0.04985243979960173,7.477916489340668e-4,0.05955871477948543,0.02661814946042667,0.2057505029063819,0.0447139504652706,0.06151848420777355,0.1522324096691163,0.07225155553385902,0.19629961351612757,0.07785460021127778,0.01697193016846748,0.0119938213237718,0.1489132176649668
49,Utah,2018,3161105,71414,1043,1252,0.49623407004829007,0.5037659299517099,0.8567241518393094,0.01276926897398219,0.01097021452941297,0.02400995854297785,0.00928852410786734,0.05423926127097961,0.03199862073547067,0.1962330292932002,0.02995776488299066,0.07959391036496569,0.16729935648340566,0.10246690264768134,0.2284099274427828,0.08569305444408949,0.01955177140683647,0.01489180523339362,0.09025331217791129
50,Vermont,2018,626299,60782,969,1184,0.5080337027521998,0.49196629724780017,0.9409834599767842,0.01216830938577261,0.00278301578000284,0.01893504540163724,2.219387225590333e-4,0.00449465830218473,0.02041357243105928,0.2503185113407982,0.03533008541487224,0.05477497846683893,0.12208853718059144,0.08553375322997415,0.23118540051679587,0.11092269595176572,0.02427190999138673,0.02074361182888314,0.10979092274403296
51,Virginia,2018,8517685,72577,1215,1292,0.5079956584447535,0.4920043415552465,0.6736079110697332,0.19154406390938383,0.00261397316289578,0.06520809351367185,6.643823996778467e-4,0.02532883054491919,0.04103274539971835,0.20078677335839684,0.03934708426149264,0.06010659210818537,0.12737823915361146,0.07790543707693928,0.22261069078068785,0.12567023708490904,0.02633816826396808,0.01879454971455719,0.1070470511290105
53,Washington,2018,7535591,74073,1316,1442,0.5001242769147105,0.49987572308528955,0.7475542396077494,0.03872397002438163,0.01291590798916767,0.08782071638442161,0.00715590854121461,0.04576323210747505,0.06006602534559002,0.18134910354870112,0.03606380210555462,0.0741283470592781,0.15543800717268422,0.10229023120142557,0.22770731628745425,0.1005163312504566,0.02218937719448451,0.01642894822171851,0.10256160448463542
54,West Virginia,2018,1805832,44097,735,552,0.504573515144266,0.4954264848557341,0.930193395620412,0.03803177704238268,0.00145583863836724,0.00745307426161459,2.4974637729312585e-4,0.00356068560087538,0.01905548245905488,0.3328312959046082,0.06406637824889658,0.06244236914819941,0.13001910553014137,0.07515180190836684,0.12774549278916536,0.05983380453020462,0.01469806313491533,0.01095425369364473,0.17803950553072867
55,Wisconsin,2018,5813568,60773,847,1030,0.5026665208009952,0.4973334791990048,0.8527023335755254,0.06375293107434195,0.00866318240364609,0.0284472461662098,3.373143652916763e-4,0.0208950854277442,0.02520190698724088,0.2723369259989048,0.03389259878828323,0.06617147901489522,0.13864953650055034,0.10986963498698152,0.1942707229569376,0.07511531750075526,0.01776192616172956,0.01296961790290734,0.11046939067665076
56,Wyoming,2018,577737,61584,818,957,0.4935082918352122,0.5064917081647878,0.9146947486486066,0.006347178733576,0.02801447717560066,0.01005128631193778,0.00192302033624296,0.01522838246468548,0.02374090632935055,0.23480932806967564,0.05351583167148264,0.08756511741483863,0.17647582515974117,0.1121469415164218,0.16902293353953848,0.07273818729396443,0.01404857352163119,0.01275639982092711,0.11058550802841452
72,Puerto Rico,2018,3195153,20296,484,274,0.524149547768135,0.47585045223186495,0.6507682104738021,0.12548256687551426,0.00125596489432587,0.00160993855380321,2.400511024041728e-4,0.17269063484596825,0.04795263325418219,0.2594694999628501,0.02230215512908484,0.01531623274170356,0.10532991263226445,0.1056271115326285,0.18823704234647273,0.05275848655830562,0.01430619353767214,0.01161042468848747,0.4307613676674845
01,Alabama,2019,4903185,51734,807,753,0.5167200503346294,0.4832799496653706,0.6784110736184745,0.26912119367309206,0.00474487501491377,0.013486947769664,3.858716324185198e-4,0.01518421189492136,0.01866582639651573,0.25674110387380217,0.05255147381384488,0.06361705661033232,0.14485345193446064,0.08985380609501384,0.1630849824616123,0.07344277985677629,0.01552919622220806,0.01143760018428253,0.1545705198666245
02,Alaska,2019,731545,75463,1201,1382,0.47995953769077776,0.5200404623092223,0.6421628197855225,0.03082653835375814,0.15794517083706405,0.05970651156114798,0.01356444237880103,0.01722655475739701,0.07856796232630939,0.2376657342715129,0.04981221258609505,0.08016394729557202,0.17654289362018602,0.08964628205710885,0.1850666655648703,0.08048622272537588,0.02256754355882972,0.01382065785505042,0.1007923219727486
04,Arizona,2019,7278717,62055,1101,1038,0.5025311466292754,0.49746885337072455,0.7833537146725171,0.04722384453194155,0.04564994077939834,0.03320928674655162,0.00194649688949302,0.05006953835408081,0.03854717802601749,0.19563558996387936,0.04112758719719124,0.07766910572065348,0.17247448700991397,0.08733957051616531,0.18829618124234004,0.08180740776695102,0.01806881934416548,0.01360652355931997,0.13468327350326703
05,Arkansas,2019,3017804,48952,742,662,0.5113317498419381,0.488668250158062,0.7671207275223971,0.1549033668190512,0.00570481051784675,0.0152687185781449,0.00425110444548419,0.02504801504670283,0.02770325707037302,0.28529857752880494,0.06349658426207097,0.06730958095829224,0.1507417788550305,0.07451081683080803,0.15084293498116336,0.05988197142486751,0.01373710013867228,0.00896655758828081,0.16207580646317646
06,California,2019,39512223,80440,1614,1835,0.5029185272618045,0.4970814727381955,0.5943719744647118,0.05775792468067413,0.00812690290799381,0.14844608970748116,0.00394488055000094,0.13728809943191503,0.05006412825722309,0.1828655953224516,0.02304194629776249,0.05655825374773479,0.14918821353074957,0.07865476530588608,0.2186410270269307,0.08912797566192311,0.02495768782329948,0.01728180310605084,0.11754324025363708
08,Colorado,2019,5758736,77127,1369,1466,0.4955568374726676,0.5044431625273323,0.8374023396800965,0.04176923547111727,0.0099983746433245,0.03272610517307964,0.00134682333067534,0.03630675203725262,0.04045036966445414,0.1705938927929281,0.03987201829057674,0.06201422259388373,0.1406478029999424,0.08426812661213004,0.2661233129632299,0.11872799182277582,0.02320989256952867,0.01851146041591036,0.09347072954771844
09,Connecticut,2019,3565287,78833,1177,1667,0.5109013664257603,0.4890986335742396,0.7461469441310055,0.11127996147294734,0.00253892603877331,0.04667029610799916,3.239570895695073e-4,0.05627765731061763,0.0367622578490876,0.23529774637280587,0.03243003981701797,0.05303114059332965,0.11159340175130789,0.07638938960591567,0.21998141338396585,0.12948422140505203,0.03187764879307168,0.0170464104597784,0.1003191496125066
10,Delaware,2019,973764,70176,1116,1182,0.5170410900382434,0.48295890996175667,0.6774937253790446,0.22532975135659153,0.0044702823271347,0.03757789361693388,4.3953154973895114e-4,0.02370903011407281,0.0309797856564835,0.2668006186427978,0.03530716080493401,0.06227166450122288,0.12405301239177025,0.08276457091476784,0.19538025726345137,0.10042469857168008,0.01930567094081136,0.01690646592299555,0.1125799641252758
11,District of Columbia,2019,705749,92266,1603,2215,0.5262409156796538,0.4737590843203462,0.42516248694649234,0.4544165135196791,0.00267233818255498,0.04069718837717092,2.692175263443519e-4,0.04373792949051292,0.03304432595724542,0.13360916172584109,0.0245256312543923,0.03240059784814261,0.09775015094675786,0.03349929228241396,0.2570054142869869,0.2130319017311861,0.08757881400389987,0.03910164408239218,0.13451483639183942
12,Florida,2019,21477737,59227,1238,1025,0.5112145660411057,0.4887854339588943,0.7454267179079435,0.16021529642531707,0.00277301095548381,0.02792654552013557,7.525001353727351e-4,0.03350096893355198,0.02940496012219537,0.2414855188755828,0.04241912332731139,0.06371079935279804,0.13012049079783128,0.09937206892414104,0.1926211769677837,0.07977182604903922,0.02283890046964377,0.0117613081776863,0.12659920592464666
13,Georgia,2019,10617423,61980,1049,1059,0.5130526494046626,0.4869473505953375,0.5775129238045804,0.31937768703384994,0.00398552454771746,0.0413863137976136,6.543018960438894e-4,0.03029511021648097,0.02678813870371369,0.2275944172371996,0.04640052246949319,0.05731006739619181,0.14247943072971442,0.08024183422497204,0.19920208716619336,0.0905266812255322,0.02152503127726785,0.01381623344578743,0.1329693628555194
15,Hawaii,2019,1415872,83102,1651,1713,0.5000572085612258,0.4999427914387741,0.24099000474619175,0.01901513696153324,0.00432878113275776,0.3869297507119287,0.10777881051394476,0.0174429609456222,0.22351455498802153,0.2466869609538984,0.0276481235476608,0.06096613917573354,0.14568642717534827,0.10645069371144654,0.22071442044893583,0.07809521325055084,0.02241970244855859,0.01510031424707124,0.0933391729836891
16,Idaho,2019,1787065,60999,880,965,0.49747546955482874,0.5025245304451713,0.8935981623499984,0.00711110116308024,0.01279584122569688,0.01453164826125518,0.001384952421988,0.03773114016557875,0.03284715441240245,0.21535494967109223,0.04534085057433965,0.08463386328060618,0.17546757165048246,0.10639139126744132,0.18803549454012264,0.06990880420701334,0.01665503839890281,0.01289499460715954,0.11173890188181392
17,Illinois,2019,12671821,69187,1020,1213,0.5093597834123446,0.4906402165876554,0.7137142325479503,0.14127503852840093,0.00257263735022772,0.05666052258787431,3.5598672045635747e-4,0.05764869942528386,0.02777288283980653,0.2226130097275419,0.03681084118659035,0.06497180924366056,0.13485304945751972,0.08166566874003847,0.21694150478441215,0.1026172974000005,0.02378324067529001,0.01422913790870616,0.11480788855987158
18,Indiana,2019,6732219,57603,840,874,0.5068628932005925,0.4931371067994074,0.8276467239107937,0.09552645271937826,0.00273550221702532,0.02533577710410193,4.833473183210469e-4,0.0223842985500026,0.02588789818037708,0.2857529350746277,0.05338964885723393,0.06860061550216959,0.13056664626839315,0.08832200692356645,0.17276064162380622,0.07084361113856795,0.01450550475731422,0.01128650171090056,0.11903817915957672
19,Iowa,2019,3155070,61691,808,924,0.5022665107271788,0.4977334892728212,0.898723641630772,0.04099275134941538,0.00375173926410507,0.02413068489764094,6.430919123822926e-4,0.01012687515649415,0.02163121578919009,0.2710004314640952,0.03932493768264214,0.0704106068570761,0.13395547064442648,0.11850095430814073,0.19792661718960491,0.06648692136237143,0.01570180743889319,0.01298490252491281,0.1116769937801943
20,Kansas,2019,2913314,62087,862,945,0.5035595201890356,0.4964404798109644,0.8364707683414833,0.05740438552109384,0.00818998570013393,0.02986907693437782,8.419964343012803e-4,0.02988795577819624,0.03733583129041359,0.22110380114291311,0.04167707203189021,0.07729079220324897,0.14717783034188858,0.09032517396293482,0.21628440091946063,0.0922620056191579,0.01942775096567871,0.01220386417466207,0.11432961018360574
21,Kentucky,2019,4467673,52295,773,786,0.5079754046457742,0.49202459535422577,0.8670489089062695,0.08128773077170151,0.00186360998219878,0.01635907551873201,9.427726693515842e-4,0.00918419947028352,0.02331370268146303,0.2673221271718471,0.06486165720062904,0.06632994821617075,0.13673607698621132,0.08535114002497013,0.1486136196785112,0.07282047682061853,0.01887915203897597,0.01093739031282209,0.16262534163069794
22,Louisiana,2019,4648794,51073,866,727,0.5120880813389451,0.4879119186610549,0.6183935016264434,0.32352842479146204,0.00614374394735494,0.01753271923858101,2.0887137610313557e-4,0.01417313823757301,0.02001960078248251,0.2845120423820004,0.05496495288040479,0.05689476565353619,0.14906211417676768,0.06442581223303859,0.16048240224113042,0.06180177638310414,0.01775109300328227,0.00971784927143198,0.18997288676659857
23,Maine,2019,1344212,58924,870,999,0.5117362439853237,0.48826375601467625,0.939797442665294,0.01635381918923503,0.00700707924047694,0.01139924357169851,1.6515252058455065e-4,0.0040484685451402,0.02122879426757088,0.26653732222706505,0.04734793452467432,0.06169184948423652,0.12468017014544693,0.0998918430271038,0.20755847740810693,0.08810152226903643,0.02124800232456777,0.01502796745605114,0.10873629322904683
24,Maryland,2019,6045680,86738,1401,1634,0.5156850842254304,0.4843149157745696,0.5453330311892128,0.30270523745881356,0.00316986674782654,0.06387933201889613,4.057442669807201e-4,0.05050598113032777,0.03400080718794247,0.21598820992490664,0.03034806630626565,0.05837220096857971,0.12173596713846407,0.06866700542896054,0.2179282853289954,0.13220644677711338,0.0313323253322651,0.02730159579985745,0.09023542137136424
25,Massachusetts,2019,6892503,85843,1360,1776,0.5146094241816072,0.4853905758183928,0.7697327081322997,0.07887250828907873,0.00259339749289916,0.06861005356109384,4.349653529349208e-4,0.04341847946964985,0.0363378877020438,0.20942749891971593,0.02932064150731789,0.04729025996087887,0.10300446792298482,0.07438498025801472,0.24681769752705657,0.1427490260950452,0.0309150913211132,0.02930868416451984,0.094008800513188
26,Michigan,2019,9986857,59584,888,914,0.5077625523225174,0.4922374476774825,0.7822446040831464,0.13728733674668617,0.00578610467737747,0.03276606443849151,2.0807347096288653e-4,0.01143402774266218,0.03027378884067329,0.25125115542871285,0.03969728891787764,0.07481405448039466,0.15330125908189088,0.09410139228706645,0.18169003196257028,0.08792643895021442,0.01833993340031302,0.01239269361489751,0.12986516479329885
27,Minnesota,2019,5639632,74593,1016,1200,0.5027661379324041,0.4972338620675959,0.8205478655344888,0.06565871673896453,0.01018045149045186,0.0506469216431143,4.881524184556723e-4,0.01939364128723292,0.03308425088729194,0.21419173157081023,0.03014026780952024,0.06524231053552547,0.13898896135695146,0.11503863057195704,0.24506837678817803,0.09109869692650158,0.02211523565636622,0.01425395845095097,0.08969096800676504
28,Mississippi,2019,2976149,45792,777,648,0.5178477287259475,0.48215227127405247,0.5802700066428126,0.3798895821412167,0.00491709252460142,0.01046788988051337,5.880081944821983e-5,0.00972531953205299,0.01467130845935468,0.2375019195176555,0.06487717107549563,0.05592464175738913,0.1668096202183805,0.10478949963226082,0.13674643777934034,0.06277125815289868,0.01360281340671952,0.01002392325162249,0.19604683090773195
29,Missouri,2019,6137428,57409,834,895,0.5098648815106263,0.49013511848937374,0.8184110673070217,0.1145525454636698,0.00415744184697563,0.02071779905198073,0.00166421504252269,0.01243094012671105,0.0280659911611183,0.2635050670896651,0.04767148768877661,0.07082204632156346,0.14326528555010482,0.07934097640556878,0.18444558245735665,0.08587519929094505,0.01862220237832019,0.01329953530082769,0.1293754015815489
30,Montana,2019,1068778,57153,831,896,0.49739796290717064,0.5026020370928294,0.8799049007371035,0.00728589098952261,0.06325261186139684,0.00835252971150229,2.0958515238899005e-4,0.00682742346867169,0.03416705807941406,0.23631376777410876,0.04817844868252578,0.06779836916234247,0.16084372262281824,0.09353730035716692,0.23089022171305343,0.07065840016173597,0.02001078239773569,0.01424219960913808,0.12648343406714607
31,Nebraska,2019,1934408,63229,859,1020,0.500286392529394,0.499713607470606,0.8616398401991721,0.04893435097456172,0.00980351611449084,0.02467938511420548,9.563649447272756e-4,0.02638998598020686,0.02759655667263576,0.22189153699175165,0.03474999410270725,0.07449931984556957,0.1459281159329124,0.11101771546741944,0.21793170148690408,0.08207223004159557,0.01894367692271401,0.01333495836511318,0.09893381493362108
32,Nevada,2019,3080156,63276,1168,1230,0.4984737786008241,0.5015262213991759,0.6457841745677816,0.09615876598458,0.01377397768164989,0.08478758868057332,0.00733307014320053,0.10534401504339393,0.04681840789882071,0.23475215613073175,0.04300419477773107,0.07374187092141883,0.17234021042225806,0.08774724240872543,0.16655401958187024,0.06221021069373442,0.01682170462811016,0.01134256290528377,0.12497172559321928
33,New Hampshire,2019,1359711,77933,1147,1534,0.5050712982391111,0.4949287017608889,0.925620223709303,0.0161799088188593,0.00127012284228045,0.02633427250349522,5.243761358112129e-4,0.0078568166323579,0.02221427935789296,0.237090073998469,0.04370094411839755,0.05925389129880071,0.11842204644041848,0.09865577953559582,0.22927889767797907,0.11196937994386325,0.02093187037509569,0.01366777239091605,0.07270137752137304
34,New Jersey,2019,8882190,85751,1376,1890,0.5110900577447679,0.4889099422552321,0.6714892385774229,0.135534479672243,0.0020760645741647,0.09643578892142592,3.66351091341212e-4,0.06432737872078845,0.02977069844261381,0.24523741570534704,0.02390478530191663,0.04856337893494167,0.10884317152539504,0.06444342472229665,0.2512879106878457,0.11643390997167122,0.02698010362724428,0.0174561464290854,0.09161762677129533
35,New Mexico,2019,2096829,51945,847,759,0.5055829540701697,0.4944170459298302,0.739189032582056,0.02305242821422252,0.09506783814989204,0.01743060592923886,4.406654047611894e-4,0.09027011740108516,0.03454931231874416,0.217006734979537,0.04694359279320723,0.06185886557250131,0.16545090141011004,0.0908359677641046,0.155177322670317,0.08402945887342671,0.01802820220086003,0.01948403492876518,0.1817703653378334
36,New York,2019,19453561,72108,1309,1424,0.5141861173900244,0.4858138826099756,0.6319501092884743,0.15854701357761697,0.00378131284035863,0.08637076779927336,4.254748012459004e-4,0.08554850189124757,0.03337681980178333,0.21815894842885344,0.03974523031330138,0.04689319235925119,0.1049945794773612,0.08815305149738005,0.2121109712051475,0.1195424660297083,0.03085541218731371,0.01556056634545539,0.1303053548292806
37,North Carolina,2019,10488084,57341,931,951,0.5142747712546925,0.48572522874530755,0.6812025914361479,0.21486107472060673,0.01208113893824649,0.02954829499840008,6.557918491118111e-4,0.03351088721257381,0.02814022084491314,0.21386510816567017,0.04201666407636929,0.0606463517783377,0.14528493294283615,0.10127649947259504,0.204731353233032,0.08568546016690791,0.01827989320275823,0.01426977893794653,0.13590445326362094
38,North Dakota,2019,762062,64577,804,859,0.49041022908897175,0.5095897709110282,0.8580797887835898,0.0292049728237335,0.05376202986108742,0.0140001732142529,0.00366374389485369,0.00829328847259146,0.03299600294989122,0.22208674101610903,0.0444451053283767,0.06604807930607187,0.1576168525402726,0.14020520446096654,0.21517125154894673,0.06287781908302355,0.0134265179677819,0.01265724907063197,0.10572620443034376
39,Ohio,2019,11689100,58642,813,929,0.5096109195746464,0.4903890804253535,0.8086721817761846,0.12552985259771923,0.00201418415446869,0.02349068790582679,4.511895697701278e-4,0.01046915502476666,0.02937274897126382,0.2875362819347798,0.03890119077418645,0.06792586901173382,0.1335714343390927,0.0872817416074054,0.18198515367763568,0.08207105637962658,0.01734402261918145,0.01135033705785419,0.13068223522770658
40,Oklahoma,2019,3956971,54449,814,795,0.5040456450148358,0.49595435498516416,0.7242370489953047,0.07263485125364831,0.08009383945447161,0.02273203417462498,0.00121507082058473,0.02322988973131215,0.07585726557005346,0.26159838487746845,0.05348642585417777,0.071164809387747,0.15649210230127472,0.07937252123131713,0.1709989600052534,0.06361492094665484,0.01653721455503954,0.01095086979296316,0.15176079315668353
41,Oregon,2019,4217737,67058,1185,1328,0.5045504259748771,0.49544957402512296,0.835484289323872,0.01847388777441552,0.01195356656899185,0.04601235212152867,0.00336246664976977,0.03555793071023631,0.04915550685118584,0.18777270509397553,0.04221921624246432,0.07831417634778814,0.1696874085963138,0.09005735382605372,0.2101359450998923,0.09333901807090617,0.02266142100144639,0.0193372550883198,0.11377691801509572
42,Pennsylvania,2019,12801989,63463,951,1005,0.510034964098157,0.48996503590184304,0.7962662676869977,0.11363492032370907,0.00211592120568139,0.03543683719771982,3.2401215154926314e-4,0.02623326734619128,0.02598877408815145,0.3055056492907206,0.03820653794468697,0.05491028170468084,0.10238439456820952,0.08592057009963186,0.1951284864172008,0.0916728732583698,0.02103037692804946,0.01531739572150576,0.1202318235840318
44,Rhode Island,2019,1059361,71169,1043,1491,0.5117613353710397,0.48823866462896026,0.7869744119332315,0.07376427865477396,0.00315378799106253,0.03502205574870134,2.3599131929531104e-4,0.05874862299065191,0.04210085136228349,0.239605757799698,0.04459188809990468,0.05644673285565873,0.11757248123038697,0.08595465304330131,0.2089652347138772,0.09707718836016235,0.02536976940954706,0.01703723934068052,0.10823239274837863
45,South Carolina,2019,5148714,56227,922,844,0.5173550133101198,0.4826449866898802,0.6670533651704096,0.26471017811437964,0.00368460939955103,0.0168141015406954,0.0014706584984133901,0.02188604766161026,0.02438103961494074,0.2411891095766619,0.0437398476202878,0.06143515779618568,0.1420777480043242,0.09894157056402048,0.18424316991112497,0.08497127865819638,0.01581554129373451,0.01092808607085084,0.1384592168866743
46,South Dakota,2019,884659,59533,769,912,0.49194209294202623,0.5080579070579737,0.8407352437492864,0.02358648925744269,0.08569290540196844,0.01303327044657885,0.00234327577066417,0.00669071359699047,0.0279181017770689,0.2599684709427596,0.04043167938996206,0.06287445006963942,0.14200660171522153,0.11875434714954534,0.20616500206622465,0.06484714189266176,0.01501116441536046,0.01121373265604247,0.11928419653471373
47,Tennessee,2019,6829174,56071,904,851,0.512515715663417,0.48748428433658303,0.7721153392782202,0.16712182176058188,0.0029917234500102,0.01841247565225311,5.079677278686998e-4,0.01597147766333088,0.02287919446773504,0.2587232278403617,0.05673586620428542,0.0636355811998478,0.13945127804613672,0.07432654972494451,0.18003980432734648,0.07497163377121502,0.01763968263910104,0.01457404214179833,0.1385400634127984
48,Texas,2019,28995881,64034,1091,1103,0.5038687736371935,0.4961312263628065,0.7336671715544701,0.12256644314411416,0.00500046885969769,0.04987166970370722,9.320634196284638e-4,0.0591330196175105,0.02882916370087186,0.20904075365360592,0.04315844144775217,0.06125326607200407,0.15057767857856286,0.07471547552143955,0.1998022112073213,0.07910315860125555,0.01697057671973173,0.01183573888470133,0.13627701261675057
49,Utah,2019,3205958,75780,1098,1303,0.4976007171647289,0.5023992828352711,0.8732263491910999,0.0115154347000179,0.01103195986971757,0.02385246469230102,0.00958371881353405,0.03848334881492521,0.03230672391840442,0.20106644095601992,0.03026221076464015,0.07526972282788377,0.179433163562099,0.09666131685003912,0.23441665376293688,0.08185271752549707,0.01709622136941355,0.0143346488162746,0.08906882719294135
50,Vermont,2019,623989,63001,980,1222,0.5045361376562728,0.4954638623437272,0.937704030038991,0.01512045885424262,0.00469239041072839,0.01378710201622144,6.186006484088662e-4,0.00345038133685048,0.02462703669455711,0.25823349597583256,0.03186117183396999,0.05147477993886318,0.11565946520991656,0.08687084509760794,0.2267157137791264,0.11714748697139316,0.02634673824732133,0.01643332630095296,0.10165934928133816
51,Virginia,2019,8535519,76456,1254,1311,0.5077277667591157,0.4922722332408844,0.6695135937252322,0.19447065843330671,0.0027400794257502,0.06626931531638557,5.903566028029461e-4,0.02889841847929809,0.03751757801722426,0.19691245525738593,0.03936668927387937,0.0603694312569037,0.12817199826248557,0.07970821881443417,0.22354066412078688,0.12663149522447464,0.0260906419250788,0.0196449469984881,0.09937667864787084
53,Washington,2019,7614893,78687,1359,1509,0.499983519138089,0.500016480861911,0.7421103618921501,0.04017443186660666,0.01364195137082031,0.08995096845090272,0.00658433414625786,0.0479842592666765,0.05955369300658591,0.18062050641888852,0.04003648925850288,0.07476139457621121,0.152019989701954,0.09971487568625288,0.2277229145133644,0.10187258852198844,0.02310879258056784,0.01695775154792031,0.09775436965673524
54,West Virginia,2019,1792147,48850,727,533,0.5056984722793387,0.4943015277206613,0.93072945467085,0.03678548690481306,0.00200932177996559,0.00798539405528676,2.2263798672765125e-4,0.00427252898339254,0.01799517561896429,0.3371014904541928,0.06523761870787753,0.05944799958784969,0.1199911637470084,0.07904777665199682,0.12621010611309466,0.06274364094213815,0.0123574841970016,0.00921796038673438,0.1602794629251603
